LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q4,Q4-2014,EUR,Euro,6,Millions,,,7178.881205,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q1,Q1-2015,EUR,Euro,6,Millions,,,6635.196261,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q2,Q2-2015,EUR,Euro,6,Millions,,,7172.892043,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q3,Q3-2015,EUR,Euro,6,Millions,,,7145.968557,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q4,Q4-2015,EUR,Euro,6,Millions,,,7344.194776,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q1,Q1-2016,EUR,Euro,6,Millions,,,6828.380413,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q2,Q2-2016,EUR,Euro,6,Millions,,,7401.923477,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q3,Q3-2016,EUR,Euro,6,Millions,,,7472.438973,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q4,Q4-2016,EUR,Euro,6,Millions,,,7770.035453,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q1,Q1-2017,EUR,Euro,6,Millions,,,7078.562816,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q2,Q2-2017,EUR,Euro,6,Millions,,,7605.314733,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q3,Q3-2017,EUR,Euro,6,Millions,,,7682.916212,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q4,Q4-2017,EUR,Euro,6,Millions,,,8132.5679,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,EUR,Euro,6,Millions,,,7457.778403,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,EUR,Euro,6,Millions,,,8016.393875,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,EUR,Euro,6,Millions,,,8077.995156,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,EUR,Euro,6,Millions,,,8587.452489,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,EUR,Euro,6,Millions,,,7854.615895,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,EUR,Euro,6,Millions,,,8462.061119,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,EUR,Euro,6,Millions,,,8560.065145,,
SVN,Slovenia,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,EUR,Euro,6,Millions,,,8792.554168,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1991-Q1,Q1-1991,CRC,Costa Rican Colon,6,Millions,,,171748.7591,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1991-Q2,Q2-1991,CRC,Costa Rican Colon,6,Millions,,,176326.1139,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1991-Q3,Q3-1991,CRC,Costa Rican Colon,6,Millions,,,188005.2487,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1991-Q4,Q4-1991,CRC,Costa Rican Colon,6,Millions,,,218665.8391,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1992-Q1,Q1-1992,CRC,Costa Rican Colon,6,Millions,,,223090.4047,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1992-Q2,Q2-1992,CRC,Costa Rican Colon,6,Millions,,,226359.1934,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1992-Q3,Q3-1992,CRC,Costa Rican Colon,6,Millions,,,244577.2804,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1992-Q4,Q4-1992,CRC,Costa Rican Colon,6,Millions,,,279826.0449,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1993-Q1,Q1-1993,CRC,Costa Rican Colon,6,Millions,,,273183.3696,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1993-Q2,Q2-1993,CRC,Costa Rican Colon,6,Millions,,,271780.5114,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1993-Q3,Q3-1993,CRC,Costa Rican Colon,6,Millions,,,292087.3587,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1993-Q4,Q4-1993,CRC,Costa Rican Colon,6,Millions,,,329675.6537,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1994-Q1,Q1-1994,CRC,Costa Rican Colon,6,Millions,,,320204.6461,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1994-Q2,Q2-1994,CRC,Costa Rican Colon,6,Millions,,,327273.2527,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1994-Q3,Q3-1994,CRC,Costa Rican Colon,6,Millions,,,347857.8631,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1994-Q4,Q4-1994,CRC,Costa Rican Colon,6,Millions,,,401829.6844,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1995-Q1,Q1-1995,CRC,Costa Rican Colon,6,Millions,,,404448.7057,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1995-Q2,Q2-1995,CRC,Costa Rican Colon,6,Millions,,,406452.2688,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1995-Q3,Q3-1995,CRC,Costa Rican Colon,6,Millions,,,429885.2532,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1995-Q4,Q4-1995,CRC,Costa Rican Colon,6,Millions,,,492189.3012,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1996-Q1,Q1-1996,CRC,Costa Rican Colon,6,Millions,,,483308.7446,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1996-Q2,Q2-1996,CRC,Costa Rican Colon,6,Millions,,,489196.4892,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1996-Q3,Q3-1996,CRC,Costa Rican Colon,6,Millions,,,520992.2501,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1996-Q4,Q4-1996,CRC,Costa Rican Colon,6,Millions,,,585317.1363,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1997-Q1,Q1-1997,CRC,Costa Rican Colon,6,Millions,,,561852.7875,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1997-Q2,Q2-1997,CRC,Costa Rican Colon,6,Millions,,,585453.2342,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1997-Q3,Q3-1997,CRC,Costa Rican Colon,6,Millions,,,619651.7432,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1997-Q4,Q4-1997,CRC,Costa Rican Colon,6,Millions,,,689964.6684,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q1,Q1-1998,CRC,Costa Rican Colon,6,Millions,,,665945.7225,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q2,Q2-1998,CRC,Costa Rican Colon,6,Millions,,,677263.6208,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q3,Q3-1998,CRC,Costa Rican Colon,6,Millions,,,716065.7456,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q4,Q4-1998,CRC,Costa Rican Colon,6,Millions,,,788985.9609,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q1,Q1-1999,CRC,Costa Rican Colon,6,Millions,,,783536.4565,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q2,Q2-1999,CRC,Costa Rican Colon,6,Millions,,,773939.1143,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q3,Q3-1999,CRC,Costa Rican Colon,6,Millions,,,827140.6167,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q4,Q4-1999,CRC,Costa Rican Colon,6,Millions,,,914131.6505,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q1,Q1-2000,CRC,Costa Rican Colon,6,Millions,,,890093.8358,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q2,Q2-2000,CRC,Costa Rican Colon,6,Millions,,,858819.4781,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q3,Q3-2000,CRC,Costa Rican Colon,6,Millions,,,922009.5405,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q4,Q4-2000,CRC,Costa Rican Colon,6,Millions,,,1011726.749,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q1,Q1-2001,CRC,Costa Rican Colon,6,Millions,,,999117.2343,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q2,Q2-2001,CRC,Costa Rican Colon,6,Millions,,,981590.8536,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q3,Q3-2001,CRC,Costa Rican Colon,6,Millions,,,1044065.92,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q4,Q4-2001,CRC,Costa Rican Colon,6,Millions,,,1145876.457,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q1,Q1-2002,CRC,Costa Rican Colon,6,Millions,,,1133668.335,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q2,Q2-2002,CRC,Costa Rican Colon,6,Millions,,,1143052.85,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q3,Q3-2002,CRC,Costa Rican Colon,6,Millions,,,1240624.21,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q4,Q4-2002,CRC,Costa Rican Colon,6,Millions,,,1355176.981,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q1,Q1-2003,CRC,Costa Rican Colon,6,Millions,,,1342976.599,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q2,Q2-2003,CRC,Costa Rican Colon,6,Millions,,,1332820.619,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q3,Q3-2003,CRC,Costa Rican Colon,6,Millions,,,1439153.435,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q4,Q4-2003,CRC,Costa Rican Colon,6,Millions,,,1574160.336,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q1,Q1-2004,CRC,Costa Rican Colon,6,Millions,,,1589328.296,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q2,Q2-2004,CRC,Costa Rican Colon,6,Millions,,,1555418.623,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q3,Q3-2004,CRC,Costa Rican Colon,6,Millions,,,1667220.758,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q4,Q4-2004,CRC,Costa Rican Colon,6,Millions,,,1829963.255,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q1,Q1-2005,CRC,Costa Rican Colon,6,Millions,,,1822396.809,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q2,Q2-2005,CRC,Costa Rican Colon,6,Millions,,,1862428.919,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q3,Q3-2005,CRC,Costa Rican Colon,6,Millions,,,2011215.515,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q4,Q4-2005,CRC,Costa Rican Colon,6,Millions,,,2240202.151,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q1,Q1-2006,CRC,Costa Rican Colon,6,Millions,,,2232414.866,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q2,Q2-2006,CRC,Costa Rican Colon,6,Millions,,,2231966.458,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q3,Q3-2006,CRC,Costa Rican Colon,6,Millions,,,2382846.27,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q4,Q4-2006,CRC,Costa Rican Colon,6,Millions,,,2626498.563,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q1,Q1-2007,CRC,Costa Rican Colon,6,Millions,,,2683550.232,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q2,Q2-2007,CRC,Costa Rican Colon,6,Millions,,,2648392.871,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q3,Q3-2007,CRC,Costa Rican Colon,6,Millions,,,2853356.585,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q4,Q4-2007,CRC,Costa Rican Colon,6,Millions,,,3124079.702,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q1,Q1-2008,CRC,Costa Rican Colon,6,Millions,,,3207769.536,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q2,Q2-2008,CRC,Costa Rican Colon,6,Millions,,,3233504.24,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q3,Q3-2008,CRC,Costa Rican Colon,6,Millions,,,3433597.819,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q4,Q4-2008,CRC,Costa Rican Colon,6,Millions,,,3653876.261,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q1,Q1-2009,CRC,Costa Rican Colon,6,Millions,,,3524272.032,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q2,Q2-2009,CRC,Costa Rican Colon,6,Millions,,,3511216.574,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q3,Q3-2009,CRC,Costa Rican Colon,6,Millions,,,3503217.757,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q4,Q4-2009,CRC,Costa Rican Colon,6,Millions,,,3840387.3,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q1,Q1-2010,CRC,Costa Rican Colon,6,Millions,,,3950939.04,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q2,Q2-2010,CRC,Costa Rican Colon,6,Millions,,,3935164.478,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q3,Q3-2010,CRC,Costa Rican Colon,6,Millions,,,3948864.626,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q4,Q4-2010,CRC,Costa Rican Colon,6,Millions,,,4265444.122,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q1,Q1-2011,CRC,Costa Rican Colon,6,Millions,,,4320854.451,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q2,Q2-2011,CRC,Costa Rican Colon,6,Millions,,,4394409.652,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q3,Q3-2011,CRC,Costa Rican Colon,6,Millions,,,4406800.772,,
CRI,Costa Rica,P3S1,Final consumption expenditure,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q4,Q4-2011,CRC,Costa Rican Colon,6,Millions,,,4796983.084,,
